date,location,latitude,longitude,site_type,zone,pollutant_type,value,unit,status
2025-07-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.8,ugm-3,N
2025-07-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.8,ugm-3,N
2025-07-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.2,ugm-3,N
2025-07-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.2,ugm-3,N
2025-07-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.2,ugm-3,N
2025-07-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.3,ugm-3,N
2025-07-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.3,ugm-3,N
2025-07-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-07-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-07-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-07-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-07-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-07-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.5,ugm-3,N
2025-07-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.6,ugm-3,N
2025-07-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.0,ugm-3,N
2025-07-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.0,ugm-3,N
2025-07-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.0,ugm-3,N
2025-07-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.0,ugm-3,N
2025-07-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.1,ugm-3,N
2025-07-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-07-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-07-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-07-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-07-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-07-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-07-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.3,ugm-3,N
2025-07-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.3,ugm-3,N
2025-07-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.3,ugm-3,N
2025-07-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.3,ugm-3,N
2025-07-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.3,ugm-3,N
2025-07-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.3,ugm-3,N
2025-07-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.3,ugm-3,N
2025-07-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.3,ugm-3,N
2025-07-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.3,ugm-3,N
2025-07-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.3,ugm-3,N
2025-07-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.3,ugm-3,N
2025-07-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.3,ugm-3,N
2025-07-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.2,ugm-3,N
2025-07-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.2,ugm-3,N
2025-07-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.2,ugm-3,N
2025-07-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.2,ugm-3,N
2025-07-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.2,ugm-3,N
2025-07-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-07-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-07-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-07-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-07-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.7,ugm-3,N
2025-07-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.7,ugm-3,N
2025-07-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.8,ugm-3,N
2025-07-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.7,ugm-3,N
2025-07-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.7,ugm-3,N
2025-07-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.7,ugm-3,N
2025-07-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.7,ugm-3,N
2025-07-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.8,ugm-3,N
2025-07-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.8,ugm-3,N
2025-07-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.8,ugm-3,N
2025-07-31,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-07-31,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-07-31,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-07-31,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-07-31,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-07-31,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-07-31,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.6,ugm-3,N
2025-08-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.3,ugm-3,N
2025-08-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.3,ugm-3,N
2025-08-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.3,ugm-3,N
2025-08-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.3,ugm-3,N
2025-08-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.3,ugm-3,N
2025-08-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-08-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-08-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-08-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-08-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.4,ugm-3,N
2025-08-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.5,ugm-3,N
2025-08-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.4,ugm-3,N
2025-08-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-08-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-08-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-08-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-08-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.4,ugm-3,N
2025-08-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.5,ugm-3,N
2025-08-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.5,ugm-3,N
2025-08-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-08-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-08-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-08-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-08-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-08-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.5,ugm-3,N
2025-08-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.5,ugm-3,N
2025-08-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.1,ugm-3,N
2025-08-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.1,ugm-3,N
2025-08-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.1,ugm-3,N
2025-08-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.1,ugm-3,N
2025-08-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.2,ugm-3,N
2025-08-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.2,ugm-3,N
2025-08-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.2,ugm-3,N
2025-08-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.3,ugm-3,N
2025-08-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.3,ugm-3,N
2025-08-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-08-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-08-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.4,ugm-3,N
2025-08-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.4,ugm-3,N
2025-08-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.4,ugm-3,N
2025-08-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-08-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-08-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-08-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-08-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-08-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.5,ugm-3,N
2025-08-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.5,ugm-3,N
2025-08-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-08-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-08-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-08-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-08-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-08-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.5,ugm-3,N
2025-08-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.5,ugm-3,N
2025-08-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-08-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-08-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-08-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-08-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-08-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.5,ugm-3,N
2025-08-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.5,ugm-3,N
2025-08-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-08-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-08-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-08-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-08-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-08-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.5,ugm-3,N
2025-08-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.5,ugm-3,N
2025-08-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.7,ugm-3,N
2025-08-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.7,ugm-3,N
2025-08-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.7,ugm-3,N
2025-08-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.7,ugm-3,N
2025-08-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.7,ugm-3,N
2025-08-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.7,ugm-3,N
2025-08-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.7,ugm-3,N
2025-08-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-08-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-08-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-08-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-08-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-08-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.7,ugm-3,N
2025-08-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.6,ugm-3,N
2025-08-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.4,ugm-3,N
2025-08-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.4,ugm-3,N
2025-08-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.4,ugm-3,N
2025-08-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.5,ugm-3,N
2025-08-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.5,ugm-3,N
2025-08-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.5,ugm-3,N
2025-08-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.4,ugm-3,N
2025-08-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.0,ugm-3,N
2025-08-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.0,ugm-3,N
2025-08-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.1,ugm-3,N
2025-08-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.1,ugm-3,N
2025-08-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.2,ugm-3,N
2025-08-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.2,ugm-3,N
2025-08-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.3,ugm-3,N
2025-08-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-08-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-08-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-08-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-08-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-08-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-08-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.6,ugm-3,N
2025-08-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-08-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-08-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-08-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-08-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-08-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.5,ugm-3,N
2025-08-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.5,ugm-3,N
2025-08-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.9,ugm-3,N
2025-08-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.9,ugm-3,N
2025-08-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.9,ugm-3,N
2025-08-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.0,ugm-3,N
2025-08-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.0,ugm-3,N
2025-08-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.1,ugm-3,N
2025-08-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.1,ugm-3,N
2025-08-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.8,ugm-3,N
2025-08-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.9,ugm-3,N
2025-08-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.9,ugm-3,N
2025-08-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.9,ugm-3,N
2025-08-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.9,ugm-3,N
2025-08-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.0,ugm-3,N
2025-08-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.0,ugm-3,N
2025-08-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.7,ugm-3,N
2025-08-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.7,ugm-3,N
2025-08-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.7,ugm-3,N
2025-08-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.8,ugm-3,N
2025-08-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.8,ugm-3,N
2025-08-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.8,ugm-3,N
2025-08-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.8,ugm-3,N
2025-08-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.9,ugm-3,N
2025-08-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.9,ugm-3,N
2025-08-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.9,ugm-3,N
2025-08-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.0,ugm-3,N
2025-08-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.0,ugm-3,N
